lat,lon,depth,Jfix
22.75,-158,25,0.7927435
22.75,-158,1,0.795481
22.75,-158,10,0.795481
22.75,-158,1,0.795481
22.75,-158,10,0.795481
30.9,129.1,1,0.7957
39.3176,142.5002,1,0.7957
20.92,116.5,50,0.7957
19.16,112.44,25,0.7957
-20.9307,-24.9992,2,0.7961745
41.018,-71.0817,23.5,0.7966855
41.018,-71.0817,23.5,0.7966855
24.58,-109.01,1,0.79716
42.417,-70.854,6,0.79935
-20.5486,175.815,20,0.8003355
-19.7592,-171.7162,5,0.801248
-12.008,-77.23,2.2068,0.801759
-38.8595,-38.5905,20,0.802124
41.4,-13.9,58,0.803
11.1071,142.3444,97.63,0.803
42.4154,-67.0107,2.3,0.803657
42.4154,-67.0107,2.3,0.803657
-20.4685,-70.9619,2.7,0.8062485
22.75,-158,14,0.80665
39.0702,-74.5152,5.6,0.8099715
39.0702,-74.5152,5.6,0.8099715
-23.3995,108.9993,126.921,0.810811
-16,-75,20,0.81103
28.4,126.9,15,0.8114315
22.75,-158,45,0.812709
22.75,-158,25,0.813293
22.75,-158,1,0.813804
22.75,-158,10,0.813804
-16.75,-76,5,0.81395
22.0002,-57.7825,3,0.81395
-14.75,12.2,20.3141,0.8150815
12,135,76,0.818476
9.9288,88.002,1,0.818695
29.05,129.85,46.9,0.818768
-48.5,-170,7.66,0.819425
-18.42,-166.06,49.886,0.820155
17.11,124.63,1,0.820958
37.16,-74.974,24.5,0.821469
37.16,-74.974,24.5,0.821469
28.4996,-58.8374,5,0.821688
37.2175,-75.0823,2.4,0.821688
37.2175,-75.0823,2.4,0.821688
20.52,-106.51,1,0.82344
22.75,-158,25,0.823805
38.417,141.7507,1,0.8249
71.335,-157.6645,8.3,0.8249
54.5,13.3,12,0.8249
44.7442,-69.5791,2.6,0.8266155
44.7442,-69.5791,2.6,0.8266155
64.25,-168,1,0.82855
-18.1877,-170.6658,55.208,0.8286595
22.75,-158,1,0.8305575
22.75,-158,5,0.8305575
-2.78,150.12,5,0.8312145
-0.0248,-0.0001,20,0.8322
22.75,-158,1,0.835631
22.75,-158,5,0.835631
0,139,1,0.8357405
22.75,-158,25,0.83585
22.75,-158,25,0.836288
-8.331,-141.2656,20.494,0.838916
4,147.42,1,0.8395
40.608,-68.529,6,0.8395
46.5,-19.7,91,0.8395
40.3,-9.5,85,0.8395
16.4665,150.0285,196.26,0.8395
14.4171,148.524,1,0.8395
14.5,-30.502,10,0.8405585
30.1,-113.86,7,0.84096
27.53,-117.54,40,0.84096
24.8691,-157.478,5,0.842931
40.978,-71.911,6,0.84315
43.001,-70.419,6,0.84315
22.75,-158,1,0.84315
22.75,-158,5,0.84315
22,-50,40,0.84315
-21.0275,172.1775,5,0.844172
-15.54,-75.614,51.4,0.8468
22.75,-158,5,0.8468
19.07,120.4,20,0.8468
22.75,-158,1,0.848114
22.75,-158,5,0.848114
40.059,-72.837,5,0.84899
40.059,-72.837,5,0.84899
31.422,-140.4979,5,0.85045
22.75,-158,25,0.85045
18,116,25,0.85045
33.3479,-77.0107,82.78,0.8523845
29.4667,34.9167,60,0.853954
30.5399,-139.5339,25,0.8541
32.846,-117.531,2,0.8541
-8.416,-141.2326,20.256,0.8547205
34.5356,-74.5438,106.36,0.8567645
35.95,-4.75,5,0.85775
42.057,-65.736,6,0.85775
0,139,15,0.860743
-18.42,-166.06,50,0.86359
-11.498,-79.425,101.5,0.8636265
-1.3,-23,1,0.86505
18.84,114.72,15,0.86505
18.84,114.72,65,0.86505
19.508,-111.895,1000,0.86505
4.76,-23.9088,11,0.8655975
-16,-75,30,0.865926
24.58,-109.01,1,0.86724
22.75,-158,45,0.867824
24.6,125.75,15,0.869211
22.75,-158,45,0.8693205
-22.2856,166.3469,10,0.8699775
22.75,-158,1,0.8710725
22.75,-158,5,0.8710725
-19.9176,-170.488,5,0.871255
-33.9803,-73.4093,39.809,0.8734815
38.8,-11.4,80,0.876
41.4,-13.9,43,0.876
22.75,-158,25,0.876
31.5,-128,25,0.876
56.27,-73.5593,10,0.876
-18.42,-166.06,50,0.8766205
-33.9803,-73.4093,30.466,0.878117
18.84,114.72,50,0.87965
22.75,-158,75,0.8803435
22.75,-158,45,0.8815115
35.745,-75.395,6,0.8821685
35.745,-75.395,6,0.8821685
-22.3605,166.2562,10,0.8823145
26.049,-17.4585,6,0.882789
17.1128,145.0239,75,0.8833
41.572,-67.087,6,0.8833
17.53,83.52,1,0.8833
24.045,154.992,27.3,0.8842855
30,137,1,0.88695
22.75,-158,25,0.889286
2,-23,20,0.8906
14.5,-28.251,50,0.8907825
17.5,-20.8003,5,0.8937025
-16.155,-76.807,101.9,0.89425
22.75,-158,25,0.8979365
22.75,-158,1,0.9002725
22.75,-158,5,0.9002725
-22.3605,166.2562,10,0.9005645
19.8592,-105.714,2,0.900747
-15.27,-76.095,15,0.901477
22.75,-158,5,0.90155
41.572,-66.955,6,0.90155
20,119.56,15,0.90155
-12.008,-77.23,51.7,0.9022435
26.51,-110.4,10,0.90228
22.75,-158,25,0.9037035
40.325,-73.74,6,0.9052
18,116,25,0.9052
-23,-120,16,0.9052
-20.4614,-170.0494,5,0.905565
31.5,-33.0011,90,0.9057475
22.75,-158,25,0.906733
30.66,129.28,18,0.906879
22.75,-158,25,0.9071345
20.52,-106.51,10,0.91104
40.3,-10,25,0.9125
17.2036,143.8776,1,0.9125
-29.99,-120,1,0.9125
-4.0069,-0.0015,5,0.91615
-30,-107,135,0.91615
20.52,-106.51,6,0.9198
-15.54,-75.614,6.6,0.9198
43.028,-66.343,6,0.9198
-30,-100,14,0.9198
-2.263,-9.253,26,0.92199
22.75,-158,1,0.922209
22.75,-158,10,0.922209
-20.5486,175.815,12,0.9222455
-11.498,-79.43,300.5,0.922647
17.49,83.58,1,0.9271
-30,-100,110,0.9271
20.66,112.0424,1,0.927465
11.5,-22.5,5,0.927684
22.7783,-158.0833,25,0.927976
19,115.5,50,0.9283045
12,135,46,0.9291805
15.5029,127.7696,50,0.9304215
-6.0035,4.9948,15,0.93075
16.4642,88.0515,1,0.933889
40.35,-72.558,6,0.9344
-19.4231,-175.1331,40,0.9345825
22.75,-158,1,0.9371375
22.75,-158,10,0.9371375
26.049,-17.4585,24,0.9412985
36.477,-75.081,6,0.9417
22.75,-158,1,0.9417
22.75,-158,5,0.9417
20.497,116.4999,50,0.942065
22.75,-158,25,0.942576
22.75,-158,1,0.9429775
22.75,-158,5,0.9429775
33.7009,-32.9969,104,0.9437075
-11.3698,154.999,50.8,0.9450215
-22.3605,166.2562,10,0.945496
22.21,-156.35,45,0.946883
22.75,-158,45,0.948635
22.75,-158,1,0.948708
22.75,-158,5,0.948708
13.9001,145.9833,1,0.949
32.25,127.85,30,0.949803
-17.5028,-173.675,1,0.950314
29.4667,34.9167,60,0.9551685
39.686,-72.458,6,0.9563
21.32,118.84,25,0.957979
22.75,-158,25,0.9580885
27.78,126.5,25,0.95995
20.1408,-105.977,12,0.960753
39.5632,-74.045,20.2,0.9615925
39.5632,-74.045,20.2,0.9615925
-22.39,166.21,10,0.962943
24.69,-113.32,40,0.9636
22.75,-158,1,0.9636
22.75,-158,5,0.9636
20.74,115.5,5,0.9636
22.75,-158,45,0.9650235
-6.1643,152.4998,50.2,0.967761
29.4667,34.9167,60,0.969732
22.75,-158,5,0.9709
-33.9803,-73.4093,19.735,0.973236
42.5742,-65.7364,3.2,0.9740755
42.5742,-65.7364,3.2,0.9740755
22.75,-158,45,0.974112
4.45,-23.9088,3,0.974185
-38.5,-75.6,20,0.975207
0.0055,-170.0002,7,0.9773605
-34.4425,31.0984,82,0.9777255
22.75,-158,25,0.978346
22.75,-158,1,0.9790395
22.75,-158,5,0.9790395
-32.9742,-31.0147,2,0.9795505
22.75,-158,25,0.980536
22.093,-32.372,3,0.982361
-15.999,-76,5,0.984624
42.4981,-69.672,22.9,0.9854635
42.4981,-69.672,22.9,0.9854635
40.3,-9.5,39,0.9855
10.5015,142.338,1.29,0.9855
11.1071,142.3444,1.8,0.9855
17.1668,141.2717,48.652,0.9855
28.281,126.131,35.4,0.9855
-5.9515,147.6602,50.6,0.9873615
22.75,-158,1,0.988858
22.75,-158,10,0.988858
-19.8927,-170.6801,5,0.988931
37.833,-12.0872,4,0.9898435
24.58,-109.01,20,0.98988
14.3,-46.15,10,0.9909385
22.75,-158,1,0.991194
22.75,-158,5,0.991194
30.02,-117.031,3,0.9928
42.4779,-66.6523,14.6,0.992873
42.4779,-66.6523,14.6,0.992873
12,135,23,0.9948805
-21.0275,172.1775,20,0.997691
36.9379,-74.7024,1.45,0.998129
-8.83,152.48,30,0.9981655
22.75,-158,45,0.9991145
22.75,-158,45,1.0001
-29.99,-120,113,1.0001
12,135,23,1.00083
22.75,-158,1,1.0010855
22.75,-158,5,1.0010855
39.4465,-72.6427,90.5,1.0024725
39.4465,-72.6427,90.5,1.0024725
-20.753,174.2672,45.951,1.0034945
8,-21,17,1.004772
-20.9889,163.1125,5,1.0065605
12,135,1,1.0071445
0.0043,-140.0006,100,1.0075095
21.83,119.1,25,1.00886
-42.8,-174.6,7.66,1.012875
22.75,-158,45,1.0148095
-20.7092,176.3832,45.495,1.015065
-8.416,-141.2326,14.454,1.0153935
22.75,-158,45,1.016379
22.75,-158,25,1.0166345
19,117,25,1.0169995
22.75,-158,45,1.017328
42.4779,-66.6523,14.6,1.0178755
42.4779,-66.6523,14.6,1.0178755
22.75,-158,25,1.01835
-22.39,166.21,10,1.01981
25.0157,-157.514,25,1.022
40.3,-9.5,31,1.022
-19.423,-175.133,170,1.022
-21.0275,172.1775,35,1.023095
22.75,-158,1,1.0246645
22.75,-158,5,1.0246645
27,-111.42,6,1.02492
22.75,-158,5,1.02565
-35,53.49,7,1.02565
-18.9195,166.8028,1,1.0278765
38.4208,141.4858,1,1.0293
40.6447,-71.6063,2.5,1.0325485
40.6447,-71.6063,2.5,1.0325485
12,135,46,1.033972
22.75,-158,25,1.034483
22.75,-158,1,1.0360525
22.75,-158,5,1.0360525
24.24,-157.89,45,1.0366
39.343,141.9351,1,1.0366
60,-170.67,1,1.0366
-30,-107,59,1.0366
-20.9687,178.6432,45.629,1.0379505
1.9862,-10.003,4,1.0439
-19.5929,-173.0024,5,1.044265
-30,-100,47,1.04755
-20.5006,-172.0092,85,1.0486815
40.6075,-68.5285,2.8,1.051711
40.6075,-68.5285,2.8,1.051711
-22.39,166.21,10,1.052076
22.75,-158,25,1.052368
24.8691,-157.478,25,1.055726
37,147.47,1,1.0585
34,149.3,1,1.0585
10.5015,142.338,197.57,1.0585
16.4665,150.0285,48.818,1.0585
26.7856,124.0664,1,1.0585
12,135,23,1.059376
-22.2856,166.3469,10,1.061493
32.514,-118.208,35,1.06215
22.7683,-157.995,25,1.0654715
14.3,-46.15,40,1.066384
41.018,-71.0817,2.7,1.0683185
41.018,-71.0817,2.7,1.0683185
-4.4625,-25.0057,18,1.0718955
20.1,119.9,25,1.0731
-19.4027,-174.6576,5,1.0731
39.5163,-73.8795,2.1,1.076166
39.5163,-73.8795,2.1,1.076166
12,135,46,1.0789035
-16.6453,-24.9952,20,1.0804
14.3,-56.45,10,1.0818965
-23,-120,155,1.08405
-19.4445,-174.2769,5,1.084415
21.0232,121.2272,50,1.085802
22.75,-158,1,1.0894155
22.75,-158,10,1.0894155
-8.416,-141.2326,38.555,1.0903645
18.6,130.4167,75,1.091642
24.045,154.992,7,1.092299
8.6,-29.1,13,1.0930655
30,-137.5,25,1.095
11.522,142.3334,47.96,1.095
11.522,142.3334,98.82,1.095
18.28,111.7731,1,1.095584
-14.75,12.2,8.1675,1.0959855
22.75,-158,45,1.0975185
22.75,-158,45,1.101132
21.9996,-52.57,3,1.1023
-13.429,-76.37,37.2,1.1071545
36.9293,-75.8803,7.34,1.107702
-26.5,-120,158,1.1096
-20.0081,-169.8062,5,1.109819
22.75,-158,1,1.111863
22.75,-158,5,1.111863
22.75,-158,1,1.112593
22.75,-158,10,1.112593
15,-170,1,1.11325
19.57,117.94,5,1.11325
22.75,-158,25,1.11325
22.75,-158,25,1.1154765
38.922,-73.898,6,1.1169
19.667,-46.1509,5,1.1172285
38.2698,-74.2047,3.9,1.1183235
38.2698,-74.2047,3.9,1.1183235
24.58,-109.01,25,1.12128
22.8765,-46.7679,3,1.12785
41.4,-13.9,116,1.1315
11.522,142.3334,29.15,1.1315
22.75,-158,1,1.132376
22.75,-158,5,1.132376
-13.429,-76.37,52.4,1.13442
42.607,-67.11,6,1.1388
32.846,-117.531,30,1.1388
19.62,111.7369,1,1.1404425
20.1408,-105.977,3.6,1.1408075
-21.18,-76.95,5,1.142523
39.933,-69.507,6,1.1461
-22.2856,166.3469,10,1.1474505
42.563,-68.446,6,1.14975
29.84,-117.66,90,1.14975
33.3364,-75.6154,2.9,1.1524875
42.907,-70.548,6,1.1534
-23,-120,42,1.1534
-12.3,-77,30,1.158729
32.514,-118.208,29,1.1607
22.75,-158,25,1.1640945
42.504,-69.661,6,1.16435
27.53,-117.54,15,1.16508
3,147,1,1.168
-20.7092,176.3832,11.986,1.1681095
34.5393,-76.3971,119.37,1.169679
-3.13,149.29,30,1.1789135
25.1293,125.6739,22,1.1809575
-4.12,146.85,30,1.1816875
26.51,-110.4,10,1.1826
5,-23,20,1.1826
17.1128,145.0239,5,1.1837315
26.3338,-158.0111,45,1.188732
22.75,-158,1,1.1892065
22.75,-158,5,1.1892065
-19.7848,-171.5171,5,1.189389
43.029,-67.711,6,1.1899
-30,-107,25,1.1899
14.5,-28.251,10,1.1911045
-12.008,-77.23,8.568,1.191579
3.3354,-11.9468,45,1.19355
43.397,-67.691,6,1.19355
19.16,112.44,15,1.19355
-3.9972,4.9988,4,1.1972
34.0273,-75.8259,115.1768,1.2001565
-11.3698,154.999,17.4,1.203186
6,148.27,1,1.2045
11.1071,142.3444,28.9,1.2045
28.795,-114.931,20,1.2045
22.75,-158,25,1.205157
-12.55,-76.839,36.7,1.210997
-12,-78,20,1.2117635
-6.9,152.5,30,1.2151215
26.51,-110.4,10,1.21764
38.417,141.7507,1,1.2191
22.33,-35.87,40,1.2258525
55.5,15.6,5,1.2264
20.1408,-105.977,3,1.226546
-22.39,166.21,10,1.229101
-16.6453,-24.9952,2,1.23005
41.16,-69.324,6,1.23005
21.32,118.84,50,1.2316195
70.2,-141.5,30.4,1.2337
11.522,142.3334,1.08,1.241
-22.39,166.21,10,1.2440295
22.75,-158,25,1.244066
28.29,-115.909,10,1.24465
3.2879,-29.0183,5,1.244796
-5,-81.169,14.2654,1.244942
-19.8338,-171.1375,5,1.249103
35.07,32.901,5,1.2503805
36.768,-75.911,6,1.25195
0.3353,4.9976,10,1.2556
22.7417,-158.0983,25,1.256914
-16.155,-76.807,7.4,1.25925
-22.3605,166.2562,10,1.2609655
30.71,129.35,36,1.2628635
40.642,-68.306,6,1.2629
0,142,30,1.2642505
12,135,46,1.266112
40.149,-69.93,6,1.26655
-20.4543,-178.5073,11.298,1.2692145
-19.9882,-175.667,5.67,1.2711855
-21.0275,172.1775,12,1.272974
22.75,-158,5,1.27385
71.343,-156.658,2,1.2775
10.5015,142.338,28.15,1.2775
11.1071,142.3444,198.47,1.2775
-20.46,-169.9598,5,1.277865
27.5,-111.33,6,1.27896
40.018,-72.1742,2.6,1.2797265
40.018,-72.1742,2.6,1.2797265
39.5632,-74.045,2.7,1.280128
39.5632,-74.045,2.7,1.280128
40.9839,-67.203,20.6,1.280931
40.9839,-67.203,20.6,1.280931
-26.5,-120,41,1.28115
40.0513,-71.2742,3.3,1.2836685
40.0513,-71.2742,3.3,1.2836685
41.048,-68.118,6,1.2848
22.75,-158,25,1.2851285
22.75,-158,25,1.2854935
24.58,-109.01,5,1.28772
42.415,-67.011,6,1.28845
-30.6936,-28.2082,15,1.293487
20.1,119.9,35,1.2994
-26.5,-120,81,1.2994
14.5,-30.502,45,1.300641
-12.008,-77.23,36.4,1.301152
22.75,-158,45,1.3024295
41.976,-65.927,6,1.30305
37.44,-75.4531,2.5,1.3065175
37.44,-75.4531,2.5,1.3065175
29.05,129.85,1,1.3067
29.05,129.85,1,1.307941
-29.99,-120,29,1.31035
40.9839,-67.203,2.6,1.313051
40.9839,-67.203,2.6,1.313051
31.5,-141,25,1.314
22.75,-158,25,1.314
22.75,-158,25,1.314
67.9985,-168.7774,15,1.314
10.5015,142.338,98.49,1.314
28.795,-114.931,2,1.314
-33.9803,-73.4093,5.536,1.315752
30.39,127.31,42,1.3157885
33.3436,-76.5118,148.74,1.316774
24.045,154.992,1,1.3213
27.5,-111.33,21,1.32276
25.3,-16.6,11,1.32495
30.66,129.28,9,1.327432
22.75,-158,45,1.3275415
37.218,-75.082,6,1.3286
36.532,-75.238,6,1.3286
22.75,-158,1,1.3298775
22.75,-158,5,1.3298775
41.6866,-66.4419,2.6,1.3299505
41.6866,-66.4419,2.6,1.3299505
29.4667,34.9167,300,1.330717
-33.9803,-73.4093,10.192,1.332907
0.0026,173.966,5,1.3344035
-19.5644,-173.2252,5,1.338236
40.6075,-68.5285,13.6,1.338601
40.6075,-68.5285,13.6,1.338601
-22.3605,166.2562,10,1.345682
-13.429,-76.37,71.6,1.34685
0.3353,4.9976,4,1.34685
30.66,129.28,5,1.34685
27.53,-117.54,1,1.34904
22.75,-158,25,1.349113
15.16,149.3,1,1.3505
22.75,-158,25,1.3505
26.9636,126.1197,1,1.3505
-22.39,166.21,10,1.352982
-28.0883,-25.102,14,1.35415
21.5,120.5,85,1.35415
19.07,120.4,55,1.35415
22.75,-158,45,1.3578
41.687,-66.442,6,1.36145
41.524,-68.312,6,1.36145
-11.996,-77.338,15,1.3669615
-16.749,-78,5,1.370575
37.855,-38.642,6.4,1.372254
37.855,-74.642,6.4,1.372254
-16.749,-78,5,1.3724
36.071,-74.957,6,1.3724
41.647,-66.172,6,1.3724
-33.9803,-73.4093,15.066,1.374079
-4.49,146.05,15,1.3742615
24.58,-109.01,1,1.37532
40.018,-72.174,6,1.37605
22.75,-158,5,1.3797
-11.498,-79.425,7,1.381379
22.75,-158,1,1.3814155
22.75,-158,5,1.3814155
12,135,46,1.38262
38.4172,142,9,1.38335
24.58,-109.01,10,1.38408
17.16,149.3,1,1.387
22.75,-158,45,1.387
34.19,-64.49,5,1.3876935
38.4216,141.4855,1,1.39795
34.0113,-75.3275,2.03,1.401381
27.53,-117.54,5,1.4016
40.6075,-68.5285,22.3,1.4016365
40.6075,-68.5285,22.3,1.4016365
22.75,-158,45,1.4038265
29.4667,34.9167,100,1.4089
22.21,-156.35,25,1.4101045
-19.8116,-171.3077,5,1.4235
42.4,-9.7,5,1.4235
41.4,-13.9,75,1.4235
11.1071,142.3444,48.17,1.4235
-29.99,-120,43,1.4235
32.514,-118.208,2,1.42715
12,135,23,1.4330265
22.775,-158.0817,25,1.4359465
-21.006,-75.0562,35,1.43664
28.4,126.9,5,1.4381
8.6,-29.1,6,1.4453635
2.001,-0.0005,20,1.4454
14.3,-49.15,35,1.4498165
23.69,-20.1823,15,1.4517875
-22.2856,166.3469,10,1.4562405
1,0,4,1.45635
26.9636,126.1197,40,1.45635
12.5,149.3,1,1.46
-21.157,-175.153,170,1.46
22.75,-158,1,1.465548
22.75,-158,5,1.465548
15,-170,19,1.4673
22.75,-158,25,1.4673
32.178,-118.901,25,1.4673
41.6866,-66.4419,15.1,1.467373
41.6866,-66.4419,15.1,1.467373
-0.0069,149.5058,5,1.468103
22.75,-158,25,1.4684315
-20.4543,-178.5073,21.071,1.472775
-28,65.83,7,1.4746
2.9445,-15.9212,10,1.47825
3.3354,-11.9468,10,1.47825
38.27,-74.205,6,1.47825
-0.0248,-0.0001,4,1.48555
41.4044,-68.2138,17.5,1.4912075
41.4044,-68.2138,17.5,1.4912075
9,-23,20,1.49285
-24.0077,111.016,1,1.49504
22.75,-158,5,1.4965
40.895,-67.972,6,1.4965
16.4665,150.0285,9.475,1.4965
32.84,-117.531,1,1.4965
0,145,15,1.4966825
-6.1643,152.4998,6.9,1.499274
-12.008,-77.23,3.3025,1.5038365
41.995,-66.7973,15.3,1.5077055
41.995,-66.7973,15.3,1.5077055
17.5004,-25.2601,5,1.508399
41.132,-66.83,6,1.5111
-0.001,-174.999,5,1.5159545
33.825,-118.975,10,1.5184
28.4,126.9,9,1.537526
40.984,-67.203,6,1.5403
24.6,125.75,30,1.5409205
40.304,-71.811,5,1.5415775
40.304,-71.811,5,1.5415775
36.9379,-74.7025,15.08,1.5419425
-22.2983,166.2786,5,1.543293
0,-23,1,1.54395
1.9862,-10.003,40,1.54395
24.62,-160.85,45,1.5467605
0.0013,179.9993,10,1.5478555
2,-23,1,1.56585
24.6,125.75,5,1.56585
39.061,-73.319,6,1.56585
7,155,1,1.5695
41.061,-68.913,6,1.5841
-2.78,150.12,70,1.5869105
40.447,-73.482,6,1.58775
2.2336,-28.9994,30,1.5906335
8.6,-29.1,4,1.5946485
22.75,-158,1,1.599649
22.75,-158,5,1.599649
37.44,-75.4531,17,1.6012185
37.44,-75.4531,17,1.6012185
-8.83,152.48,15,1.6012185
38.464,-73.3,2,1.601255
38.464,-73.3,2,1.601255
-16.232,-75.666,250,1.60235
42.599,-69.3237,1.9,1.6045765
42.599,-69.3237,1.9,1.6045765
71.344,-156.69,8,1.606
40.6406,-69.9122,22.5,1.6077155
40.6406,-69.9122,22.5,1.6077155
34.5356,-74.5438,80.78,1.6078615
39.232,-74.513,6,1.61695
40.164,-69.991,6,1.6206
-8.83,152.48,5,1.622425
69.2,-134,4.4,1.62425
-22.2983,166.2786,5,1.6258195
27,-111.42,28,1.62936
-13.429,-76.37,27.729,1.629944
27.78,126.5,50,1.6352
-22.3605,166.2562,10,1.641478
22.3667,-157.5,5,1.6425
22.75,-158,5,1.6425
40.051,-71.274,6,1.64615
-22.3605,166.2562,10,1.648778
-9.189,-78.67,22.8,1.671773
17.1128,145.0239,25,1.686227
41.404,-68.214,6,1.68995
-18.0333,176.9972,1,1.6982355
39.435,-74.079,6,1.7009
18,116,5,1.7009
-20.4543,-178.5073,5.832,1.7059005
-20.7092,176.3832,5.25,1.7072145
22.75,-158,25,1.7082
22.75,-158,45,1.7155
22.75,-158,5,1.7155
40.3,-9.5,11,1.7155
10.5015,142.338,47.54,1.7155
22.75,-158,1,1.7158285
22.75,-158,5,1.7158285
8.93,130.08,1,1.7220335
12.8052,74.1205,10,1.7228
38.719,-73.181,6,1.7228
20.52,-106.51,5,1.72572
24.58,-109.01,6,1.72572
-42.2,-174.3,7.66,1.72864
9,-23,1,1.74105
36.001,-74.919,6,1.74105
40.9839,-67.203,10.5,1.741415
40.9839,-67.203,10.5,1.741415
-20.005,-99.9886,20,1.7465615
-21.371,172.117,39.76,1.7477295
22.75,-158,25,1.7497005
33.3436,-76.5118,97.91,1.751416
40.3,-10,6,1.752
40.3,-10,16,1.752
30.5,-145,25,1.752
31.5,-141,70,1.752
-38,-73.5,20,1.755358
29.05,129.85,27.7667,1.7560515
-38.5,-75.6,1,1.7593
20.74,115.5,25,1.7593
22.75,-158,25,1.762147
22.75,-158,25,1.76295
37.44,-75.453,6,1.76295
32.178,-118.901,2,1.76295
43.157,-69.847,6,1.7666
32.24,129.25,20,1.769374
24.4811,-156.7181,15,1.7714545
32.24,129.25,20,1.7742285
29.4667,34.9167,120,1.778937
22.1,-157.03,5,1.783609
22.1,-157.03,25,1.7843025
24.58,-109.01,1,1.78704
27.53,-117.54,1,1.78704
24.6833,-158,10,1.7884635
71.119,-156.907,1,1.7885
46.5,-19.7,25,1.7885
40.7,-11.1,80,1.7885
29.05,129.85,13.5,1.7901425
40.84,-66.948,6,1.79215
22,118,1,1.7958
11.1695,-28.0024,5,1.798136
22.5653,-37.3249,3,1.815729
24.5763,-156.4202,15,1.816897
24.4132,-156.3123,15,1.816897
-25,-170,22,1.8177
-0.0936,-24.9978,2,1.818065
0.3314,-23.0003,10,1.825
-28.1,-35.8,11,1.82865
34.84,-68.02,5,1.8293435
22.75,-158,1,1.8296355
22.75,-158,5,1.8296355
-9.189,-78.67,37.4,1.830913
38.4172,142,1,1.8323
35.745,-75.395,2.4,1.8529225
35.745,-75.395,2.4,1.8529225
32.846,-117.531,10,1.8542
-20.0467,-70.8,5,1.8591275
27.78,126.5,3,1.86515
18.6,130.4167,5,1.868508
22.75,-158,25,1.8689825
20.74,115.5,50,1.87245
21.0232,121.2272,15,1.8745305
-21.9998,111.2495,46.254,1.875589
32.25,127.85,1,1.87975
17.1947,135.0044,5,1.8800055
32.25,127.85,1,1.8809545
31.847,-119.575,2,1.89435
-21.165,-175.9636,40,1.8951165
22.75,-158,25,1.898
-20.4691,-170.4355,5,1.898949
22.21,-156.35,5,1.904278
8.6,-29.1,25,1.913841
-16.2445,-75.6667,1,1.916469
-12.008,-77.23,16.8,1.9184035
27.06,123.3,50,1.9199
55.5,15.6,10,1.92355
-19,-175,40,1.940486
-18.75,177.8305,1,1.9451945
-20.5069,-177.1342,25,1.947932
35.745,-75.395,6,1.9491
-35.9,-73.55,1,1.9503775
43.4,-67.077,6,1.95275
-19.4847,-173.9072,5,1.954429
-13.89,144.4,5,1.967058
38.326,-74.617,6,1.96735
40.867,-67.659,6,1.96735
28,-153.8,25,1.971
71.1292,-157.0194,1,1.971
39.69,-73.972,6,1.97465
20,125.8333,50,1.9778985
41.5,139.8333,1,1.9783
28.92,131.17,67,1.9805265
28.92,131.17,36,1.9808185
22.75,-158,1,1.980928
22.75,-158,5,1.980928
17.1128,145.0239,50,1.9875345
8,-21,5,1.989396
36.2327,-33.8989,90,1.9923525
2.4946,-23.0005,35,1.9929
24.4596,-156.7381,15,1.998594
35.28,-64.26,5,2.005821
41.4,-13.9,15,2.0075
-7.827,-79.553,36.7,2.013413
36,-158,10,2.01407
22.75,-158,45,2.024728
37.6647,-73.9952,0.93,2.026115
38.443,-74.445,6,2.0294
40.278,-68.171,6,2.03305
27.53,-117.54,30,2.04108
7.5,148.98,1,2.044
71.1458,-157.0625,1,2.044
18,116,65,2.044
11.522,142.3334,197.71,2.044
19.74,112.7826,1,2.044365
28.92,131.17,1,2.0460805
28.92,131.17,1,2.04765
33.3463,-76.1075,120.67,2.0490735
14.3,-54.3,40,2.063783
-22.3605,166.2562,10,2.064221
21.0232,121.2272,25,2.0672505
41.995,-66.797,6,2.06955
30.71,129.35,17,2.0743315
71.344,-156.69,4,2.0805
32.178,-118.901,3,2.0805
-17.5028,-170.3333,1,2.0823615
32.2003,-32.9999,200,2.08926
24.5518,-156.5846,15,2.0894425
32.514,-118.208,10,2.09875
22.75,-158,45,2.1032395
22.75,-158,25,2.1034585
-18.25,168.3667,1,2.109408
-12.008,-77.23,22.2,2.112474
-22.35,166.47,20,2.112839
18.84,114.72,25,2.117
30.02,-117.031,10,2.1243
27.53,-117.54,23,2.12868
29.694,-117.054,10,2.1316
-22.2983,166.2786,5,2.133498
17.1928,140.0053,50,2.1422215
21.5,120.5,75,2.14255
30.39,127.31,23,2.1488645
-3.13,149.29,70,2.152332
29.694,-117.054,3,2.16445
22.75,-158,1,2.1656545
22.75,-158,5,2.1656545
27.53,-117.54,10,2.17248
-22.35,166.47,10,2.180729
22.33,-35.87,40,2.183138
-22.2983,166.2786,5,2.186788
-19.9997,167.9993,35.445,2.1880655
-22.37,166.22,0.5,2.189635
22.6333,-157.95,5,2.19
33.3463,-76.1075,50.83,2.19584
21.0232,121.2272,5,2.2000375
-22.35,166.47,0.5,2.203943
57.4,19.4,4,2.2046
28.92,131.17,16,2.2155135
24.4137,-156.3148,15,2.225697
41.4044,-68.2138,3,2.2411
41.4044,-68.2138,3,2.2411
-2.5,5.0006,4,2.2411
30.361,-116.362,10,2.2411
37.089,-75.677,6,2.24475
-22.0008,170.0002,35.693,2.246575
36.21,-71.7,5,2.25059
22.75,-158,1,2.2575615
